#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
EVTOPTF_MNM_6259;[From.GetSocietyNameCap] want nothing to do with you right now.;Les Assassins ne s'intéressent nullement à vous en ce moment.;Die Assassinen wollen derzeit nichts mit Euch zu tun haben.;;Los Asesinos no quieren saber nada de ti ahora mismo.;;;;;;;;;x
EVTDESC_MNM_6202_PERSECUTED_BUD_MAHAYANA;Greetings, [Root.GetSocietyRank] [Root.GetFirstName],\n\nFor far too long, the gentle Buddhists of [bud_mahayana_province.GetName] have suffered under the cruel rule of [assassins_target.GetTitledFirstName]. It is your sacred duty to end [assassins_target.GetHerHim] and liberate our people. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nDepuis trop longtemps les chiites en [shiite_province.GetName] souffrent sous le joug cruel [assassins_target.Get_du_TitledFirstName]. Il est de votre devoir sacré de l'achever et de libérer notre peuple. Faites-en un exemple pour semer la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nviel zu lange schon haben die gutmütigen Schiiten aus [shiite_province.GetName] unter der grausamen Herrschaft von [assassins_target.GetTitledFirstName] gelitten. Es ist deine heilige Pflicht, [assassins_target.GetHerHim] zu töten und unser Volk zu befreien. Statuiere an [assassins_target.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nEl chiismo moderado de [shiite_province.GetName] lleva tiempo sufriendo bajo el régimen cruel de [assassins_target.GetTitledFirstName]. Es un deber sagrado acabar con [assassins_target.GetHerHim] y liberar a nuestro pueblo. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_PERSECUTED_MANI_AHRIMAN;Greetings, [Root.GetSocietyRank] [Root.GetFirstName],\n\nFor far too long, the gentle Manichaeans of [mani_ahriman_province.GetName] have suffered under the cruel rule of [assassins_target.GetTitledFirstName]. It is your sacred duty to end [assassins_target.GetHerHim] and liberate our people. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nDepuis trop longtemps les chiites en [shiite_province.GetName] souffrent sous le joug cruel [assassins_target.Get_du_TitledFirstName]. Il est de votre devoir sacré de l'achever et de libérer notre peuple. Faites-en un exemple pour semer la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nviel zu lange schon haben die gutmütigen Schiiten aus [shiite_province.GetName] unter der grausamen Herrschaft von [assassins_target.GetTitledFirstName] gelitten. Es ist deine heilige Pflicht, [assassins_target.GetHerHim] zu töten und unser Volk zu befreien. Statuiere an [assassins_target.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nEl chiismo moderado de [shiite_province.GetName] lleva tiempo sufriendo bajo el régimen cruel de [assassins_target.GetTitledFirstName]. Es un deber sagrado acabar con [assassins_target.GetHerHim] y liberar a nuestro pueblo. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_PERSECUTED_PRISCILLIAN;Greetings, [Root.GetSocietyRank] [Root.GetFirstName],\n\nFor far too long, the gentle Priscillians of [priscillian_province.GetName] have suffered under the cruel rule of [assassins_target.GetTitledFirstName]. It is your sacred duty to end [assassins_target.GetHerHim] and liberate our people. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nDepuis trop longtemps les chiites en [shiite_province.GetName] souffrent sous le joug cruel [assassins_target.Get_du_TitledFirstName]. Il est de votre devoir sacré de l'achever et de libérer notre peuple. Faites-en un exemple pour semer la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nviel zu lange schon haben die gutmütigen Schiiten aus [shiite_province.GetName] unter der grausamen Herrschaft von [assassins_target.GetTitledFirstName] gelitten. Es ist deine heilige Pflicht, [assassins_target.GetHerHim] zu töten und unser Volk zu befreien. Statuiere an [assassins_target.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nEl chiismo moderado de [shiite_province.GetName] lleva tiempo sufriendo bajo el régimen cruel de [assassins_target.GetTitledFirstName]. Es un deber sagrado acabar con [assassins_target.GetHerHim] y liberar a nuestro pueblo. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_PERSECUTED_RAGNAROK;Greetings, [Root.GetSocietyRank] [Root.GetFirstName],\n\nFor far too long, the gentle Ragnarokics of [ragnarok_province.GetName] have suffered under the cruel rule of [assassins_target.GetTitledFirstName]. It is your sacred duty to end [assassins_target.GetHerHim] and liberate our people. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nDepuis trop longtemps les chiites en [shiite_province.GetName] souffrent sous le joug cruel [assassins_target.Get_du_TitledFirstName]. Il est de votre devoir sacré de l'achever et de libérer notre peuple. Faites-en un exemple pour semer la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nviel zu lange schon haben die gutmütigen Schiiten aus [shiite_province.GetName] unter der grausamen Herrschaft von [assassins_target.GetTitledFirstName] gelitten. Es ist deine heilige Pflicht, [assassins_target.GetHerHim] zu töten und unser Volk zu befreien. Statuiere an [assassins_target.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nEl chiismo moderado de [shiite_province.GetName] lleva tiempo sufriendo bajo el régimen cruel de [assassins_target.GetTitledFirstName]. Es un deber sagrado acabar con [assassins_target.GetHerHim] y liberar a nuestro pueblo. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_PERSECUTED_SET;Greetings, [Root.GetSocietyRank] [Root.GetFirstName],\n\nFor far too long, the gentle Setites of [set_province.GetName] have suffered under the cruel rule of [assassins_target.GetTitledFirstName]. It is your sacred duty to end [assassins_target.GetHerHim] and liberate our people. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nDepuis trop longtemps les chiites en [shiite_province.GetName] souffrent sous le joug cruel [assassins_target.Get_du_TitledFirstName]. Il est de votre devoir sacré de l'achever et de libérer notre peuple. Faites-en un exemple pour semer la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nviel zu lange schon haben die gutmütigen Schiiten aus [shiite_province.GetName] unter der grausamen Herrschaft von [assassins_target.GetTitledFirstName] gelitten. Es ist deine heilige Pflicht, [assassins_target.GetHerHim] zu töten und unser Volk zu befreien. Statuiere an [assassins_target.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nEl chiismo moderado de [shiite_province.GetName] lleva tiempo sufriendo bajo el régimen cruel de [assassins_target.GetTitledFirstName]. Es un deber sagrado acabar con [assassins_target.GetHerHim] y liberar a nuestro pueblo. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_PERSECUTED_TENGRI_AHRIMAN;Greetings, [Root.GetSocietyRank] [Root.GetFirstName],\n\nFor far too long, the gentle Ahriman Tanrili cultists of [tengri_ahriman_province.GetName] have suffered under the cruel rule of [assassins_target.GetTitledFirstName]. It is your sacred duty to end [assassins_target.GetHerHim] and liberate our people. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nDepuis trop longtemps les chiites en [shiite_province.GetName] souffrent sous le joug cruel [assassins_target.Get_du_TitledFirstName]. Il est de votre devoir sacré de l'achever et de libérer notre peuple. Faites-en un exemple pour semer la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nviel zu lange schon haben die gutmütigen Schiiten aus [shiite_province.GetName] unter der grausamen Herrschaft von [assassins_target.GetTitledFirstName] gelitten. Es ist deine heilige Pflicht, [assassins_target.GetHerHim] zu töten und unser Volk zu befreien. Statuiere an [assassins_target.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nEl chiismo moderado de [shiite_province.GetName] lleva tiempo sufriendo bajo el régimen cruel de [assassins_target.GetTitledFirstName]. Es un deber sagrado acabar con [assassins_target.GetHerHim] y liberar a nuestro pueblo. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_PERSECUTED_YAHYANISM;Greetings, [Root.GetSocietyRank] [Root.GetFirstName],\n\nFor far too long, the gentle Yahyanists of [yahyanism_province.GetName] have suffered under the cruel rule of [assassins_target.GetTitledFirstName]. It is your sacred duty to end [assassins_target.GetHerHim] and liberate our people. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nDepuis trop longtemps les chiites en [shiite_province.GetName] souffrent sous le joug cruel [assassins_target.Get_du_TitledFirstName]. Il est de votre devoir sacré de l'achever et de libérer notre peuple. Faites-en un exemple pour semer la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nviel zu lange schon haben die gutmütigen Schiiten aus [shiite_province.GetName] unter der grausamen Herrschaft von [assassins_target.GetTitledFirstName] gelitten. Es ist deine heilige Pflicht, [assassins_target.GetHerHim] zu töten und unser Volk zu befreien. Statuiere an [assassins_target.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nEl chiismo moderado de [shiite_province.GetName] lleva tiempo sufriendo bajo el régimen cruel de [assassins_target.GetTitledFirstName]. Es un deber sagrado acabar con [assassins_target.GetHerHim] y liberar a nuestro pueblo. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_PERSECUTED_ZOR_ANGRA;Greetings, [Root.GetSocietyRank] [Root.GetFirstName],\n\nFor far too long, the gentle Angra Mainyui cultists of [zor_angra_province.GetName] have suffered under the cruel rule of [assassins_target.GetTitledFirstName]. It is your sacred duty to end [assassins_target.GetHerHim] and liberate our people. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nDepuis trop longtemps les chiites en [shiite_province.GetName] souffrent sous le joug cruel [assassins_target.Get_du_TitledFirstName]. Il est de votre devoir sacré de l'achever et de libérer notre peuple. Faites-en un exemple pour semer la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nviel zu lange schon haben die gutmütigen Schiiten aus [shiite_province.GetName] unter der grausamen Herrschaft von [assassins_target.GetTitledFirstName] gelitten. Es ist deine heilige Pflicht, [assassins_target.GetHerHim] zu töten und unser Volk zu befreien. Statuiere an [assassins_target.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nEl chiismo moderado de [shiite_province.GetName] lleva tiempo sufriendo bajo el régimen cruel de [assassins_target.GetTitledFirstName]. Es un deber sagrado acabar con [assassins_target.GetHerHim] y liberar a nuestro pueblo. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6202_FALLBACK;Greetings, [Root.GetSocietyRank] [Root.GetFirstName],\n\nOur enemies are growing bolder. They spread their vile heresies, poisoning the minds of our people. This cannot continue. [assassins_target.GetTitledName] is one of the worst offenders, [Root.GetSocietyRank]. Turn [assassins_target.GetHerHim] into an example to fill our enemies' hearts with dread.\n\nSigned, [From.GetSocietyRank] [From.GetFirstName];As-salâmu 'alaykoum [Root.GetSocietyRank] [Root.GetFirstName]\n\nNos ennemis s'enhardissent. Ils répandent leurs viles hérésies, empoisonnent les esprits de notre peuple. Cela ne peut pas continuer. [assassins_target.Get_Le_TitledName] commet les pires offenses, [Root.GetSocietyRank]. Faites-en un exemple pour semer la terreur chez nos ennemis.\n\nSigné, [From.GetSocietyRank] [From.GetFirstName];As-salamu alaykum, [Root.GetSocietyRank] [Root.GetFirstName],\n\nunsere Feinde werden immer unverfrorener. Sie verbreiten ihre bösartigen Häresien, vergiften die Gedanken unseres Volkes. Das muss ein Ende haben. [assassins_target.GetTitledName] ist einer der schlimmsten Missetäter, [Root.GetSocietyRank]. Statuiere an [Root.Getihmihr] ein Exempel, um die Herzen unserer Feinde mit Angst zu erfüllen.\n\nGezeichnet, [From.GetSocietyRank] [From.GetFirstName];;As-salaam alaykum, [Root.GetFirstName]:\n\nNuestros enemigos se están envalentonando. Escupen viles herejías que emponzoñan la mente del pueblo. La situación es insostenible y gran parte de la culpa es de [assassins_target.GetTitledName]. Envía un mensaje intimidatorio a nuestros enemigos.\n\nFirmado: [From.GetSocietyRank] [From.GetFirstName];;;;;;;;;x
EVTDESC_MNM_6100_D;The thick [plot_target.Host.Capital.GetHolding] walls of [plot_target.Location.Capital.GetName] might offer [plot_target.GetHerHim] shelter from the epidemic, but the wrath of [From.GetSocietyNameCap] know no such obstacles. After having spent many nights watching the rotation of the guards and studied the [plot_target.Location.GetHolding] from every angle, I think I have found my opening...;Les murs épais [plot_target.Host.Capital.GetHoldingDuDela] de [plot_target.Location.Capital.GetName] pourraient bien lui offrir un abri contre l'épidémie, mais la colère des Assassins ne connaît pas de tels obstacles. Après avoir passé de nombreuses nuits à observer la rotation des gardes et à étudier [plot_target.Location.GetHolding] sous chaque angle, je pense avoir trouvé une faille...;Die dicken Mauern des Aufenthaltsortes in [plot_target.Location.Capital.GetName] mögen ihn vielleicht vor der Epidemie bewahren, aber der Zorn der Assassinen kennt keine Grenzen. Nach vielen Nächten, die ich damit verbrachte, die Schichtwechsel der Wachen zu beobachten und den Aufenthaltsort aus jedem erdenklichen Winkel zu studieren, glaube ich, dass ich meine Gelegenheit erspäht habe ...;;Los gruesos muros de [plot_target.Location.Capital.GetName] podrán darle cobijo de la epidemia, pero no de la ira de los Asesinos. Tras pasar muchas noches observando la rotación de los guardias y memorizando cada ángulo del edificio, creo que he encontrado una vía de acceso.;;;;;;;;;x
EVTDESC_MNM_6100_E;The thick [plot_target.Host.Capital.GetHolding] walls of [plot_target.Location.Capital.GetName] might offer [plot_target.GetHerHim] shelter from lesser dangers, but the wrath of [From.GetSocietyNameCap] know no such obstacles. After having spent many nights watching the rotation of the guards and studied the [plot_target.Location.GetHolding] from every angle, I think I have found my opening...;Les murs épais [plot_target.Host.Capital.GetHoldingDuDela] de [plot_target.Location.Capital.GetName] pourraient bien lui offrir une protection contre de petits dangers, mais la colère des Assassins ne connaît pas de tels obstacles. Après avoir passé de nombreuses nuits à observer la rotation des gardes et à étudier [plot_target.Location.GetHolding] sous chaque angle, je pense avoir trouvé une faille...;Die dicken Mauern des Aufenthaltsortes in [plot_target.Location.Capital.GetName] mögen ihn vielleicht vor niederen Gefahren bewahren, aber der Zorn der Assassinen kennt keine Grenzen. Nach vielen Nächten, die ich damit verbrachte, die Schichtwechsel der Wachen zu beobachten und den Aufenthaltsort aus jedem erdenklichen Winkel zu studieren, glaube ich, dass ich meine Gelegenheit erspäht habe ...;;Los gruesos muros de [plot_target.Location.Capital.GetName] podrán darle cobijo de otros peligros, pero no de la ira de los Asesinos. Tras pasar muchas noches observando la rotación de los guardias y memorizando cada ángulo del edificio, creo que he encontrado una vía de acceso.;;;;;;;;;x
EVTDESC_MNM_6104_C;I open my eyes and suddenly I feel wide awake. Something is not right, I can sense it with all my being. Why is the window open...?\nThe whisper emerging from the shadows is soft as silk. "Did you think you could escape [From.GetSocietyNameCap], [Root.GetFirstName]?";J'ouvre les yeux et soudainement je me sens très éveillé[Root.Get_E]. Quelque chose ne va pas, je le sens de tout mon être. Pourquoi la fenêtre est-elle ouverte ? \nLe chuchotement émergeant de l'ombre est doux comme de la soie. « Avez-vous cru que vous pourriez échapper aux Assassins, [Root.GetFirstName] ? »;Ich öffne meine Augen und plötzlich fühle ich mich hellwach. Etwas stimmt nicht, ich kann es mit meinem ganzen Wesen spüren. Warum ist das Fenster offen ...?\nDas Geflüster, das aus den Schatten dringt, ist weich wie Seide. "Dachtest du wirklich, du könntest den Assassinen entkommen, [Root.GetFirstName]?";;Me he despertado de golpe, totalmente alerta. Todo mi cuerpo sentía que algo no iba bien. ¿Por qué estaba abierta la ventana?\nDe entre las sombras ha surgido un susurro suave como la seda. "¿Creías que podías huir de los Asesinos, [Root.GetFirstName]?".";;;;;;;;;x
EVTDESC_MNM_6105_B;"No one escapes [Root.Religion.GetHighGodNameCap]'s judgment, or [From.GetSocietyNameCap]." There is nowhere to run. Nothing within reach to use as a weapon. [assassin.GetSheHeCap] points the dagger at me, and says solemnly: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName].";« Nul ne peut échapper au jugement [assassin.Get_du_HighGod], ou aux Assassins », me dit-[assassin.GetIlElle]. Il n'y a nulle part où se réfugier. Il n'y a rien qui puisse servir d'arme. [assassin.GetIlElleCap] pointe la dague vers moi, et dit solennellement : « [Root.GetAssassinsCrimeOutcry], [Root.GetFirstName] ».;"Niemand entkommt [Root.Religion.GetHighGodNameCap]s Urteil oder den Assassinen." Es gibt keinen Ausweg. Es ist nichts in Reichweite, das als Waffe dienen könnte. [assassin.GetSheHeCap] richtet den Dolch auf mich und spricht mit ernster Miene: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName].";;"Nadie escapa a la voluntad de [Root.Religion.GetHighGodNameCap] ni a la de los Asesinos. No tenía escapatoria. No había nada a mi alrededor que pudiera usar como arma." La figura me ha apuntado con la daga y ha dicho solemnemente: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]".";;;;;;;;;x
EVTDESC_MNM_6105_E;"No one escapes [Root.Religion.GetHighGodNameCap]'s judgment, or [From.GetSocietyNameCap]." The [assassin.GetManWoman]'s voice is deep, solemn. "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]." The moonlight reflects in the dagger as [assassin.GetSheHe] raises it over her head. I close my eyes.;« Nul ne peut échapper au jugement [assassin.Get_du_HighGod], ou aux Assassins », me dit-[assassin.GetIlElle]. La voix de [assassin.GetLLa][assassin.GetManWoman] est grave, solennelle. « [Root.GetAssassinsCrimeOutcry], [Root.GetFirstName] ». Le clair de lune se reflète dans le poignard, alors qu'[assassin.GetIlElle] le lève au-dessus de sa tête. Je ferme les yeux.;"Niemand entkommt [Root.Religion.GetHighGodNameCap]s Urteil oder den Assassinen." Die Stimme der Person ist tief und feierlich: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]." Der Dolch reflektiert das Mondlicht, als sie ihn über den Kopf hebt. Ich schließe meine Augen.;;"Nadie escapa a la voluntad de [Root.Religion.GetHighGodNameCap] ni a la de los Asesinos." Su voz era grave y solemne: "[Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]". La luna se ha reflejado en la daga cuando la figura la ha levantado en el aire. He cerrado los ojos.";;;;;;;;;x
EVTDESC_MNM_6108_B;"No one escapes [Root.Religion.GetHighGodNameCap]'s judgment, or [From.GetSocietyNameCap]." There is no where to run. Nothing within reach to use as a weapon. So I shout. As [assassin.GetManWoman] launches [assassin.GetHerselfHimself] at me and in my attempt to defend myself I tear [assassin.GetHerHis] mask off, revealing a [assassin.GetFaceDescription] face. It is the last thing I see.;« Nul ne peut échapper au jugement [assassin.Get_du_HighGod], ou aux Assassins ». Il n'y a nulle part où se réfugier. Il n'y a rien qui puisse servir d'arme. Donc je crie. Alors que [assassin.GetLLa][assassin.GetManWoman] se jette sur moi, dans ma tentative de me défendre, je lui retire son masque, révélant un visage [assassin.GetFaceDescription].;"Niemand entkommt [Root.Religion.GetHighGodNameCap]s Urteil oder den Assassinen." Es gibt keinen Ausweg. Es ist nichts in Reichweite, das als Waffe dienen könnte. Also schreie ich. Als [assassin.GetSheHe] sich auf mich stürzt und ich versuche, mich zu verteidigen, reiße ich die Maske ab. Dahinter kommt ein [assassin.GetFaceDescription] Gesicht zum Vorschein. Es ist das Letzte, was ich sehe.;;Nadie escapa a la voluntad de [Root.Religion.GetHighGodNameCap] ni a la de los Asesinos. No tenía escapatoria. No había nada a mi alrededor que pudiera usar como arma. Me he puesto a gritar. La figura se ha abalanzado sobre mí y, durante el forcejeo, he conseguido arrancarle la máscara. Un rostro [assassin.GetFaceDescription] ha quedado al descubierto. Ha sido lo último que he visto.;;;;;;;;;x
EVTDESC_MNM_6108_E;My feeble cries seems to have alerted the guards, but they are too slow. "No one escapes [Root.Religion.GetHighGodNameCap]'s judgment, or [From.GetSocietyNameCap]. [Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]." As [assassin.GetSheHe] raises the dagger, I struggle and manage to tear off the assassin's mask, revealing a [assassin.GetFaceDescription] face. It is the last thing I see.;Mes faibles cris semblent avoir alerté les gardes, mais ils sont trop lents. « Nul ne peut échapper au jugement [assassin.Get_du_HighGod], ou aux Assassins. [Root.GetAssassinsCrimeOutcry], [Root.GetFirstName] ». Alors qu'[assassin.GetIlElle] lève la dague, je lutte et réussis à lui retirer son masque, révélant un visage [assassin.GetFaceDescription]. C'est la dernière chose que je verrai.;Meine schwächlichen Schreie scheinen die Wachen aufgescheucht zu haben, aber sie sind zu spät. "Niemand entkommt [Root.Religion.GetHighGodNameCap]s Urteil oder den Assassinen. [Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]." Als [assassin.GetSheHe] [assassin.GetHerHis]en Dolch erhebt, wehre ich mich und es gelingt mir, die Maske des Assassinen abzureißen. Dahinter kommt ein [assassin.GetFaceDescription] Gesicht zum Vorschein. Es ist das Letzte, was ich sehe.;;Parece que mis gritos sofocados han logrado alertar a los guardias, pero han llegado demasiado tarde. "Nadie escapa a la voluntad de [Root.Religion.GetHighGodNameCap] ni a la de los Asesinos. [Root.GetAssassinsCrimeOutcry], [Root.GetFirstName]". El intruso ha levantado la daga y he conseguido arrancarle la máscara. Su rostro [assassin.GetFaceDescription] ha quedado al descubierto. Ha sido lo último que he visto.";;;;;;;;;x
EVTDESC_MNM_6111_B;"No one escapes [Root.Religion.GetHighGodNameCap]'s judgment, or [From.GetSocietyNameCap]." As the [assassin.GetManWoman] raises [assassin.GetHerHis] dagger, I do the only thing I can think of. I tackle [assassin.GetHerHim] to the filthy cell floor and run. I wake the snoring jailer as I sprint past. [Host.GetSheHeCap] catches me within a few heartbeats, but at least the assassin is gone.;« Nul ne peut échapper au jugement [assassin.Get_du_HighGod], ou aux Assassins ». Alors que [assassin.GetLLa][assassin.GetManWoman] lève sa dague, je fais la seule chose à laquelle je peux penser. Je [assassin.GetLeLa] tacle au sol sale de la cellule et cours. Je réveille [Host.GetLeLa] geôli[Host.GetErEre] en passant devant [Host.GetLuiElle]. [Host.GetIlElleCap] m'attrape en quelques minutes, mais au moins l'assassin est parti.;"Niemand entkommt [Root.Religion.GetHighGodNameCap]s Urteil oder den Assassinen." Als der Assassine den Dolch erhebt, tue ich das Einzige, das mir einfällt. Ich stoße [assassin.GetHerHim] auf den schmutzigen Zellenboden und laufe. Ich wecke den schnarchenden Kerkermeister, als ich an ihm vorbeirenne. [Host.GetSheHeCap] fängt mich kurz darauf wieder ein, aber der Assassine ist wenigstens wieder weg.;;Nadie escapa a la voluntad de [Root.Religion.GetHighGodNameCap] ni a la de los Asesinos. En cuanto he visto que mi asaltante levantaba una daga, he hecho lo primero que se me ha pasado por la cabeza: lo he embestido y hemos caído al mugriento suelo de la celda. He huido de allí corriendo. El carcelero se ha despertado con el alboroto y me ha detenido en un abrir y cerrar de ojos. Por lo menos el asesino misterioso ha desaparecido.;;;;;;;;;x
EVTDESC_MNM_6111_E;"No one escapes [Root.Religion.GetHighGodNameCap]'s judgment, or [From.GetSocietyNameCap]." There is nothing I can do but scream, so I do. Impressively so. There are echoes of footsteps and clashing metal from outside. Before my assailant can finish the deed, four guards burst through the [Root.GetChamberOpening]. The strange [assassin.GetManWoman] gives me one look and then [assassin.GetSheHe] is gone.;« Nul ne peut échapper au jugement [assassin.Get_du_HighGod], ou aux Assassins ». Il n'y a rien que je puisse faire à part crier, alors je le fais. Et même fortement. Des bruits de pas et de métal provenant de l'extérieur se font entendre. Avant que mon assaillant[assassin.Get_E] ne puisse accomplir son acte, quatre gardes ont fait irruption par [Root.GetChamberOpening]. L'étrange [assassin.GetManWoman] me jette un dernier regard et puis s'enfuit.;"Niemand entkommt [Root.Religion.GetHighGodNameCap]s Urteil oder den Assassinen". Mir bleibt nichts, außer zu schreien, also schreie ich. Und das beeindruckend laut. Von draußen erschallen Schritte und klirrendes Metall. Bevor mein Angreifer seine Tat vollbringen kann, brechen vier Wachen durch die/das [Root.GetChamberOpening]. Die seltsame Gestalt wirft mir einen Blick zu und dann ist sie verschwunden.;;Nadie escapa a la voluntad de [Root.Religion.GetHighGodNameCap] ni a la de los Asesinos. He gritado con una gran sensación de impotencia y a pleno pulmón. Fuera se oían pisadas y golpes metálicos. Antes de que el asaltante consiguiera rematar la faena, cuatro guardias han entrado violentamente en la estancia. Me ha dedicado una última mirada furibunda y en un abrir y cerrar de ojos ha desaparecido.;;;;;;;;;x
